district_id,regency_id,name
1409436,1409,"YAPEN TIMUR"
1409437,1409,"YAPEN UTARA"
1409438,1409,YAWAKUKAT
1409439,1409,ABEPURA
1409440,1409,HERAM
1409441,1409,"JAYAPURA SELATAN"
1409442,1409,"JAYAPURA UTARA"
1409443,1409,"MUARA TAMI"
1409444,1409,AWINA
1409445,1409,AYUMNATI
1409446,1409,BALINGGA
1409447,1409,"BALINGGA BARAT"
1409448,1409,BRUWA
1409449,1409,"BUGUK GONA"
1409450,1409,DIMBA
1409451,1409,GAMELIA
1409452,1409,"GELOK BEAM"
1409453,1409,"GOA BALIM"
1409454,1409,GOLLO
1409455,1409,GUNA
1409456,1409,GUPURA
1409457,1409,KARU
1409458,1409,KELULOME
1409459,1409,KOLAWA
1409460,1409,"KULY LANNY"
1409461,1409,KUYAWAGE
1409462,1409,LANNYNA
1409463,1409,MAKKI
1409464,1409,MELAGI
1409465,1409,MELAGINERI
1409466,1409,MILIMBO
1409467,1409,MOKONI
1409468,1409,MUARA
1409469,1409,NIKOGWE
1409470,1409,NINAME
1409471,1409,NOGI
1409472,1409,PIRIME
1409473,1409,POGA
1409474,1409,TIOM
1409475,1409,"TIOM OLLO"
1409476,1409,TIOMNERI
1409477,1409,"WANO BARAT"
1409478,1409,WEREKA
1409479,1409,WIRINGGAMBUT
1409480,1409,YIGINUA
1409481,1409,YILUK
1409482,1409,YUGUNGWI
1409483,1409,BENUKI
1409484,1409,"MAMBERAMO HILIR"
1409485,1409,"MAMBERAMO HULU"
1409486,1409,"MAMBERAMO TENGAH"
1409487,1409,"MAMBERAMO TENGAH TIMUR"
1409488,1409,RUFAER
1409489,1409,SAWAI
1409490,1409,"WAROPEN ATAS"
1409491,1409,ERAGAYAM
1409492,1409,ILUGWA
1409493,1409,KELILA
1409494,1409,KOBAGMA
1409495,1409,MEGAMBILIS
1409496,1409,ASSUE
1409497,1409,BAMGI
1409498,1409,CITAK-MITAK
1409499,1409,EDERA
1409500,1409,HAJU
1409501,1409,KAIBAR
1409502,1409,MINYAMUR
1409503,1409,"NAMBIOMAN BAPAI"
1409504,1409,OBAA
1409505,1409,PASSUE
1409506,1409,"PASSUE BAWAH"
1409507,1409,SYAHCAME
1409508,1409,"TI  ZAIN"
1409509,1409,VENAHA
1409510,1409,YAKOMI
1409511,1409,ANIMHA
1409512,1409,ELIKOBAL
1409513,1409,ILWAYAB
1409514,1409,JAGEBOB
1409515,1409,KAPTEL
1409516,1409,KIMAAM
1409517,1409,KURIK
1409518,1409,MALIND
1409519,1409,MERAUKE
1409520,1409,MUTING
1409521,1409,NAUKENJERAI
1409522,1409,NGGUTI
1409523,1409,OKABA
1409524,1409,SEMANGGA
1409525,1409,SOTA
1409526,1409,TABONJI
1409527,1409,"TANAH MIRING"
1409528,1409,TUBANG
1409529,1409,ULILIN
1409530,1409,WAAN
1409531,1409,AGIMUGA
1409532,1409,ALAMA
1409533,1409,AMAR
1409534,1409,HOYA
1409535,1409,IWAKA
1409536,1409,JILA
1409537,1409,JITA
1409538,1409,"KUALA KENCANA"
1409539,1409,"KWAMKI NARAMA"
1409540,1409,"MIMIKA BARAT"
1409541,1409,"MIMIKA BARAT JAUH"
1409542,1409,"MIMIKA BARAT TENGAH"
1409543,1409,"MIMIKA BARU"
1409544,1409,"MIMIKA TENGAH"
1409545,1409,"MIMIKA TIMUR"
1409546,1409,"MIMIKA TIMUR JAUH"
1409547,1409,TEMBAGAPURA
1409548,1409,WANIA
1409549,1409,DIPA
1409550,1409,MAKIMI
1409551,1409,MENOU
1409552,1409,MOORA
1409553,1409,NABIRE
1409554,1409,"NABIRE BARAT"
1409555,1409,NAPAN
1409556,1409,SIRIWO
1409557,1409,"TELUK KIMI"
1409558,1409,"TELUK UMAR"
1409559,1409,UWAPA
1409560,1409,WANGGAR
1409561,1409,WAPOGA
1409562,1409,YARO
1409563,1409,YAUR
1409564,1409,DAL
1409565,1409,EMBETPEN
1409566,1409,GEAREK
1409567,1409,GESELMA
1409568,1409,INIKGAL
1409569,1409,INIYE
1409570,1409,KEGAYEM
1409571,1409,KENYAM
1409572,1409,KILMID
1409573,1409,KORA
1409574,1409,KOROPTAK
1409575,1409,KREPKURI
1409576,1409,MAM
1409577,1409,MAPENDUMA
1409578,1409,"MBUA TENGAH"
1409579,1409,"MBULMU YALMA"
1409580,1409,MBUWA
1409581,1409,MEBAROK
1409582,1409,MOBA
1409583,1409,MUGI
1409584,1409,NENGGEAGIN
1409585,1409,NIRKURI
1409586,1409,PARO
1409587,1409,"PASIR PUTIH"
1409588,1409,PIJA
1409589,1409,WOSAK
1409590,1409,WUSI
1409591,1409,WUTPAGA
1409592,1409,YAL
1409593,1409,YENGGELO
1409594,1409,YIGI
1409595,1409,ARADIDE
1409596,1409,AWEIDA
1409597,1409,"BAYA BIRU"
1409598,1409,BIBIDA
1409599,1409,BOGABAIDA
1409600,1409,BOGOBAIDA
1409601,1409,"DEIYAI MIYO"
1409602,1409,DOGOMO
1409603,1409,DUMADAMA
1409604,1409,EKADIDE
1409605,1409,KEBO
1409606,1409,MUYE
1409607,1409,NAKAMA
1409608,1409,"PANIAI BARAT"
1409609,1409,"PANIAI TIMUR"
1409610,1409,"PUGO DAGI"
1409611,1409,"TELUK DEYA"
1409612,1409,TOPIYAI
1409613,1409,"WEGEE BINO"
1409614,1409,"WEGEE MUKA"
1409615,1409,YAGAI
1409616,1409,YATAMO
1409617,1409,YOUTADI
1409618,1409,ABOY
1409619,1409,ALEMSOM
1409620,1409,AWINBON
1409621,1409,BATANI
1409622,1409,BATOM
1409623,1409,BIME
1409624,1409,BORME
1409625,1409,EIPUMEK
1409626,1409,IWUR
1409627,1409,JETFA
1409628,1409,KALOMDOL
1409629,1409,KAWOR
1409630,1409,KIWIROK
1409631,1409,"KIWIROK TIMUR"
1409632,1409,MOFINOP
1409633,1409,MURKIM
1409634,1409,NONGME
1409635,1409,"OK AOM"
1409636,1409,OKBAB
1409637,1409,OKBAPE
1409638,1409,OKBEMTAU
1409639,1409,OKBIBAB
1409640,1409,OKHIKA
1409641,1409,OKLIP
1409642,1409,OKSAMOL
1409643,1409,OKSEBANG
1409644,1409,OKSIBIL
1409645,1409,OKSOP
1409646,1409,PAMEK
1409647,1409,PEPERA
1409648,1409,SERAMBAKON
1409649,1409,TARUP
1409650,1409,TEIRAPLU
1409651,1409,WEIME
1409652,1409,AGANDUGUME
1409653,1409,AMUNGKALPIA
1409654,1409,BEOGA
1409655,1409,"BEOGA BARAT"
1409656,1409,"BEOGA TIMUR"
1409657,1409,BINA
1409658,1409,DERVOS
1409659,1409,DOUFO
1409660,1409,ERELMAKAWIA
1409661,1409,GOME
1409662,1409,"GOME UTARA"
1409663,1409,ILAGA
1409664,1409,"ILAGA UTARA"
1409665,1409,KEMBRU
1409666,1409,LAMBEWI
1409667,1409,MABUGI
1409668,1409,MAGE'ABUME
1409669,1409,OGAMANIM
1409670,1409,OMUKIA
1409671,1409,ONERI
1409672,1409,POGOMA
1409673,1409,SINAK
1409674,1409,"SINAK BARAT"
1409675,1409,WANGBE
1409676,1409,YUGUMUAK
1409677,1409,DAGAI
1409678,1409,DOKOME
1409679,1409,FAWI
1409680,1409,GUBUME
1409681,1409,GURAGE
1409682,1409,ILAMBURAWI
1409683,1409,ILU
1409684,1409,IRIMULI
1409685,1409,KALOME
1409686,1409,KIYAGE
1409687,1409,LUMO
1409688,1409,MEWOLUK
1409689,1409,MOLANIKIME
1409690,1409,MULIA
1409691,1409,NIOGA
1409692,1409,NUME
1409693,1409,PAGALEME
1409694,1409,TAGANOMBAK
1409695,1409,TINGGINAMBUT
1409696,1409,TORERE
1409697,1409,WAEGI
1409698,1409,WANWI
1409699,1409,YAMBI
1409700,1409,YAMO
1409701,1409,YAMONERI
1409702,1409,"APAWER HULU"
1409703,1409,BONGGO
1409704,1409,"BONGGO TIMUR"
1409705,1409,"PANTAI BARAT"
1409706,1409,"PANTAI TIMUR"
1409707,1409,"PANTAI TIMUR BAGIAN BARAT"
1409708,1409,SARMI
1409709,1409,"SARMI TIMUR"
1409710,1409,"TOR ATAS"
1409711,1409,"KEPULAUAN ARURI"
1409712,1409,"SUPIORI BARAT"
1409713,1409,"SUPIORI SELATAN"
1409714,1409,"SUPIORI TIMUR"
1409715,1409,"SUPIORI UTARA"
1409716,1409,AIRGARAM
1409717,1409,ANAWI
1409718,1409,AWEKU
1409719,1409,BEWANI
1409720,1409,BIUK
1409721,1409,BOGONUK
1409722,1409,BOKONDINI
1409723,1409,BOKONERI
1409724,1409,DANIME
1409725,1409,DOW
1409726,1409,DUNDU
1409727,1409,EGIAM
1409728,1409,GEYA
1409729,1409,GIKA
1409730,1409,GILUBANDU
1409731,1409,GOYAGE
1409732,1409,GUNDAGI
1409733,1409,KAI
1409734,1409,KAMBONERI
1409735,1409,KANGGIME
1409736,1409,KARUBAGA
1409737,1409,KEMBU
1409738,1409,"KONDA/ KONDAGA"
1409739,1409,KUARI
1409740,1409,"LI ANOGOMMA"
1409741,1409,NABUNAGE
1409742,1409,NELAWI
1409743,1409,NUMBA
1409744,1409,NUNGGAWI
1409745,1409,PANAGA
1409746,1409,POGANERI
1409747,1409,TELENGGEME
1409748,1409,TIMORI
1409749,1409,UMAGI
1409750,1409,WAKUWO
1409751,1409,"WARI/TAIYEVE II"
1409752,1409,WENAM
1409753,1409,WINA
1409754,1409,WONIKI
1409755,1409,WUGI
1409756,1409,WUNIM
1409757,1409,YUKO
1409758,1409,YUNERI
1409759,1409,DEMBA
1409760,1409,INGGERUS
1409761,1409,KIRIHI
1409762,1409,MASIREI
1409763,1409,OUDATE
1409764,1409,"RISEI SAYATI"
1409765,1409,"SOYOI MAMBAI"
1409766,1409,"UREI FAISEI"
1409767,1409,"WAROPEN BAWAH"
1409768,1409,WONTI
1409769,1409,AMUMA
1409770,1409,ANGGRUK
1409771,1409,BOMELA
1409772,1409,DEKAI
1409773,1409,DIRWEMNA
1409774,1409,DURAM
1409775,1409,ENDOMEN
1409776,1409,HEREAPINI
1409777,1409,HILIPUK
1409778,1409,HOGIO
1409779,1409,HOLUON
1409780,1409,KABIANGGAMA
1409781,1409,KAYO
1409782,1409,KONA
1409783,1409,KORUPUN
1409784,1409,KOSAREK
1409785,1409,KURIMA
1409786,1409,KWELEMDUA
1409787,1409,KWIKMA
1409788,1409,LANGDA
1409789,1409,LOLAT
1409790,1409,MUSAIK
1409791,1409,NALCA
1409792,1409,NINIA
1409793,1409,NIPSAN
1409794,1409,OBIO
1409795,1409,PANGGEMA
1409796,1409,PASEMA
1409797,1409,PRONGGOLI
1409798,1409,PULDAMA
1409799,1409,SAMENAGE
1409800,1409,SELA
1409801,1409,SEREDELA
1409802,1409,SILIMO
1409803,1409,SOBA
1409804,1409,SOBAHAM
1409805,1409,SOLOIKMA
1409806,1409,SUMO
1409807,1409,SUNTAMON
1409808,1409,"SURU SURU"
1409809,1409,TALAMBO
1409810,1409,TANGMA
1409811,1409,UBAHAK
1409812,1409,UBALIHI
1409813,1409,UKHA
1409814,1409,WALMA
1409815,1409,WERIMA
1409816,1409,WUSAMA
1409817,1409,YAHULIAMBUT
1409818,1409,YOGOSEM
1409819,1409,ABENAHO
1409820,1409,APALAPSILI
1409821,1409,BENAWA
1409822,1409,ELELIM
1409823,1409,WELAREK
1409824,1409,"BANDAR LAKSAMANA"
1409825,1409,BANTAN
1409826,1409,"BATHIN SOLAPAN"
1409827,1409,BENGKALIS
1409828,1409,MANDAU
1409829,1409,PINGGIR
1409830,1409,RUPAT
1409831,1409,"RUPAT UTARA"
1409832,1409,"SIAK KECIL"
1409833,1409,"TALANG MUANDAU"
1409834,1409,"BATANG GANGSAL"
1409835,1409,SIBERIDA
1409836,1409,"KAMPAR UTARA"
1409837,1409,"PERHENTIAN RAJA"
1409838,1409,"SIAK HULU"
1409839,1409,TAMBANG
1409840,1409,MERBAU
1409841,1409,PULAUMERBAU
1409842,1409,RANGSANG
1409843,1409,"RANGSANG BARAT"
1409844,1409,"RANGSANG PESISIR"
1409845,1409,"TASIK PUTRI PUYU"
1409846,1409,"TEBING TINGGI"
1409847,1409,"TEBING TINGGI BARAT"
1409848,1409,"TEBING TINGGI TIMUR"
1409849,1409,"BUKIT KAPUR"
1409850,1409,"DUMAI BARAT"
1409851,1409,"DUMAI KOTA"
1409852,1409,"DUMAI SELATAN"
1409853,1409,"DUMAI TIMUR"
1409854,1409,"MEDANG KAMPAI"
1409855,1409,"SUNGAI SEMBILAN"
1409856,1409,"LIMA PULUH"
1409857,1409,"MARPOYAN DAMAI"
1409858,1409,"PAYUNG SEKAKI"
1409859,1409,"PEKANBARU KOTA"
1409860,1409,RUMBAI
1409861,1409,"RUMBAI PESISIR"
1409862,1409,SAIL
1409863,1409,SENAPELAN
1409864,1409,TAMPAN
1409865,1409,"TENAYAN RAYA"
1409866,1409,GUNUNGTOAR
1409867,1409,"BANDAR SEI KIJANG"
1409868,1409,"BAGAN SINEMBAH"
1409869,1409,"BANGKO PUSAKO"
1409870,1409,"BATU HAMPAR"
1409871,1409,"KUBU BABUSSALAM"
1409872,1409,"PASIR LIMAU KAPAS"
1409873,1409,PEKAITAN
1409874,1409,PUJUD
1409875,1409,"RANTAU KOPAR"
1409876,1409,"RIMBA MELINTANG"
1409877,1409,"SIMPANG KANAN"
1409878,1409,SINABOI
1409879,1409,"TANAH PUTIH"
1409880,1409,"TANAH PUTIH TANJUNG MELAWAN"
1409881,1409,"BANGUN PURBA"
1409882,1409,"BONAI DARUSSALAM"
1409883,1409,KABUN
1409884,1409,KEPENUHAN
1409885,1409,"KEPENUHAN HULU"
1409886,1409,"KUNTO DARUSSALAM"
1409887,1409,"PAGARAN TAPAH DARUSSALAM"
1409888,1409,"PENDALIAN IV KOTO"
1409889,1409,RAMBAH
1409890,1409,"RAMBAH HILIR"
1409891,1409,"RAMBAH SAMO"
1409892,1409,"ROKAN IV KOTO"
1409893,1409,TAMBUSAI
1409894,1409,"TAMBUSAI UTARA"
1409895,1409,TANDUN
1409896,1409,"UJUNG BATU"
1409897,1409,"BUNGA RAYA"
1409898,1409,DAYUN
1409899,1409,KANDIS
1409900,1409,"KERINCI KANAN"
1409901,1409,"KOTO GASIB"
1409902,1409,"LUBUK DALAM"
1409903,1409,MEMPURA
1409904,1409,MINAS
1409905,1409,PUSAKO
1409906,1409,"SABAK AUH"
1409907,1409,SIAK
1409908,1409,"SUNGAI APIT"
1409909,1409,"SUNGAI MANDAU"
1409910,1409,TUALANG
1409911,1409,ARALLE
1409912,1409,BALLA
1409913,1409,BAMBANG
1409914,1409,BUNTUMALANGKA
1409915,1409,MAMASA
1409916,1409,MAMBI
1409917,1409,MEHALAAN
1409918,1409,MESSAWA
1409919,1409,NOSU
1409920,1409,PANA
1409921,1409,"RANTEBULAHAN TIMUR"
1409922,1409,SESENAPADANG
1409923,1409,SUMARORONG
1409924,1409,TABULAHAN
1409925,1409,"TANDUK KALUA"
1409926,1409,TAWALIAN
1409927,1409,ALLU
1409928,1409,ANREAPI
1409929,1409,BALANIPA
1409930,1409,BULO
1409931,1409,CAMPALAGIAN
1409932,1409,LIMBORO
1409933,1409,LUYO
1409934,1409,MAPILLI
1409935,1409,MATAKALI
1409936,1409,MATANGNGA
1409937,1409,POLEWALI
1409938,1409,TAPANGO
1409939,1409,TINAMBUNG
1409940,1409,TUTAR
1409941,1409,WONOMULYO
1409942,1409,BANTAENG
1409943,1409,BISSAPPU
1409944,1409,EREMERASA
1409945,1409,"GANTARANG KEKE"
1409946,1409,PAJUKUKANG
1409947,1409,SINOA
1409948,1409,"TOMPO BULU"
1409949,1409,ULUERE
1409950,1409,BALUSU
1409951,1409,BARRU
1409952,1409,MALLUSETASI
1409953,1409,PUJANANTING
1409954,1409,"SOPPENG RIAJA"
1409955,1409,"TANETE RIAJA"
1409956,1409,"TANETE RILAU"
1409957,1409,AJANGALE
1409958,1409,AMALI
1409959,1409,AWANGPONE
1409960,1409,BAREBBO
1409961,1409,BENGO
1409962,1409,BONTOCANI
1409963,1409,CENRANA
1409964,1409,CINA
1409965,1409,"DUA BOCCOE"
1409966,1409,KAHU
1409967,1409,KAJUARA
1409968,1409,LAMURU
1409969,1409,LAPPARIAJA
1409970,1409,LIBURENG
1409971,1409,MARE
1409972,1409,PALAKKA
1409973,1409,PATIMPENG
1409974,1409,PONRE
1409975,1409,SALOMEKKO
1409976,1409,SIBULUE
1409977,1409,"TANETE RIATTANG"
1409978,1409,"TANETE RIATTANG BARAT"
1409979,1409,"TANETE RIATTANG TIMUR"
1409980,1409,"TELLU SIATTINGE"
1409981,1409,TELLULIMPOE
1409982,1409,TONRA
1409983,1409,ULAWENG
1409984,1409,"BONTO BAHARI"
1409985,1409,"BONTO TIRO"
1409986,1409,BULUKUMPA
1409987,1409,GANTARANG
1409988,1409,HERLANG
1409989,1409,KAJANG
1409990,1409,KINDANG
1409991,1409,RILAUALE
1409992,1409,"UJUNG BULU"
1409993,1409,UJUNGLOE
1409994,1409,ALLA
1409995,1409,ANGGERAJA
1409996,1409,BARAKA
1409997,1409,BAROKO
1409998,1409,BUNGIN
1409999,1409,"BUNTU BATU"
1410000,1410,CENDANA
1410001,1410,CURIO
1410002,1410,ENREKANG
1410003,1410,MAIWA
1410004,1410,MALUA
1410005,1410,MASALLE
1410006,1410,BAJENG
1410007,1410,"BAJENG BARAT"
1410008,1410,BAROMBONG
1410009,1410,BIRINGBULU
1410010,1410,BONTOLEMPANGANG
1410011,1410,BONTOMARANNU
1410012,1410,BONTONOMPO
1410013,1410,"BONTONOMPO SELATAN"
1410014,1410,BUNGAYA
1410015,1410,MANUJU
1410016,1410,PALLANGGA
1410017,1410,PARANGLOE
1410018,1410,PATTALLASSANG
1410019,1410,"SOMBA OPU"
1410020,1410,TINGGIMONCONG
1410021,1410,TOMBOLOPAO
1410022,1410,TOMPOBULU
1410023,1410,ARUNGKEKE
1410024,1410,BANGKALA
1410025,1410,"BANGKALA BARAT"
1410026,1410,BINAMU
1410027,1410,BONTORAMBA
1410028,1410,KELARA
1410029,1410,TAMALATEA
1410030,1410,TAROWANG
1410031,1410,TURATEA
1410032,1410,BENTENG
1410033,1410,BONTOHARU
1410034,1410,BONTOMANAI
1410035,1410,BONTOMATENE
1410036,1410,BONTOSIKUYU
1410037,1410,BUKI
1410038,1410,PASILAMBENA
1410039,1410,PASIMARANNU
1410040,1410,PASIMASUNGGU
1410041,1410,"PASIMASUNGGU TIMUR"
1410042,1410,"TAKA BONERATE"
1410043,1410,BIRINGKANAYA
1410044,1410,BONTOALA
1410045,1410,"KEPULAUAN SANGKARRANG"
1410046,1410,MAKASAR
1410047,1410,MAMAJANG
1410048,1410,MANGGALA
1410049,1410,MARISO
1410050,1410,PANAKUKKANG
1410051,1410,RAPPOCINI
1410052,1410,TALLO
1410053,1410,TAMALANREA
1410054,1410,TAMALATE
1410055,1410,"UJUNG PANDANG"
1410056,1410,"UJUNG TANAH"
1410057,1410,WAJO
1410058,1410,BARA
1410059,1410,MUNGKAJANG
1410060,1410,SENDANA
1410061,1410,TELLUWANUA
1410062,1410,WARA
1410063,1410,"WARA BARAT"
1410064,1410,"WARA SELATAN"
1410065,1410,"WARA TIMUR"
1410066,1410,"WARA UTARA"
1410067,1410,BACUKIKI
1410068,1410,"BACUKIKI BARAT"
1410069,1410,UJUNG
1410070,1410,BAJO
1410071,1410,"BAJO BARAT"
1410072,1410,"BASSE SANGTEMPE"
1410073,1410,"BASSE SANGTEMPE UTARA"
1410074,1410,BELOPA
1410075,1410,"BELOPA UTARA"
1410076,1410,BUA
1410077,1410,"BUA PONRANG"
1410078,1410,KAMANRE
1410079,1410,LAMASI
1410080,1410,"LAMASI TIMUR"
1410081,1410,LAROMPONG
1410082,1410,"LAROMPONG SELATAN"
1410083,1410,LATIMOJONG
1410084,1410,PONRANG
1410085,1410,"PONRANG SELATAN"
1410086,1410,SULI
1410087,1410,"SULI BARAT"
1410088,1410,WALENRANG
1410089,1410,"WALENRANG BARAT"
1410090,1410,"WALENRANG TIMUR"
1410091,1410,"WALENRANG UTARA"
1410092,1410,ANGKONA
1410093,1410,BURAU
1410094,1410,KALAENA
1410095,1410,MALILI
1410096,1410,MANGKUTANA
1410097,1410,NUHA
1410098,1410,TOMONI
1410099,1410,"TOMONI TIMUR"
1410100,1410,TOWUTI
1410101,1410,WASUPONDA
1410102,1410,WOTU
1410103,1410,BAEBUNTA
1410104,1410,"BONE BONE"
1410105,1410,MALANGKE
1410106,1410,"MALANGKE BARAT"
1410107,1410,MAPPEDECENG
1410108,1410,MASAMBA
1410109,1410,RAMPI
1410110,1410,RONGKONG
1410111,1410,SABBANG
1410112,1410,SEKO
1410113,1410,SUKAMAJU
1410114,1410,"TANA LILI"
1410115,1410,BANTIMURUNG
1410116,1410,BONTOA
1410117,1410,CAMBA
1410118,1410,LAU
1410119,1410,MALLLAWA
1410120,1410,MANDAI
1410121,1410,"MAROS BARU"
1410122,1410,MARUSU
1410123,1410,"MONCONG LOE"
1410124,1410,SIMBANG
1410125,1410,TANRALILI
1410126,1410,TURIKALE
1410127,1410,BALOCCI
1410128,1410,BUNGORO
1410129,1410,LABAKKANG
1410130,1410,"LIUKANG KALMAS"
1410131,1410,"LIUKANG TANGAYA"
1410132,1410,"LIUKANG TUPABBIRING"
1410133,1410,"LIUKANG TUPABBIRING UTARA"
1410134,1410,MANDALLE
1410135,1410,MARANG
1410136,1410,"MINASA TENE"
1410137,1410,PANGKAJENE
1410138,1410,SEGERI
1410139,1410,"TONDONG TALLASA"
1410140,1410,"BATU LAPPA"
1410141,1410,CEMPA
1410142,1410,DUAMPANUA
1410143,1410,LANRISANG
1410144,1410,"MATIRRO SOMPE"
1410145,1410,"MATTIRO BULU"
1410146,1410,PALETEANG
1410147,1410,PATAMPANUA
1410148,1410,SUPPA
1410149,1410,TIROANG
1410150,1410,"WATANG SAWITO"
1410151,1410,BARANTI
1410152,1410,"DUA PITUE"
1410153,1410,KULO
1410154,1410,MARITENGNGAE
1410155,1410,"PANCA LAUTANG"
1410156,1410,"PANCA RIJANG"
1410157,1410,"PITU RIASE"
1410158,1410,"PITU RIAWA"
1410159,1410,"TELLU LIMPOE"
1410160,1410,"WATANG PULU"
1410161,1410,"WT. SIDENRENG"
1410162,1410,BULUPODDO
1410163,1410,"PULAU SEMBILAN"
1410164,1410,"SINJAI  SELATAN"
1410165,1410,"SINJAI BARAT"
1410166,1410,"SINJAI BORONG"
1410167,1410,"SINJAI TENGAH"
1410168,1410,"SINJAI TIMUR"
1410169,1410,"SINJAI UTARA"
1410170,1410,CITTA
1410171,1410,"DONRI DONRI"
1410172,1410,GANRA
1410173,1410,LALABATA
1410174,1410,LILIRIAJA
1410175,1410,LILIRILAU
1410176,1410,MARIORIAWA
1410177,1410,MARIORIWAWO
1410178,1410,GALESONG
1410179,1410,"GALESONG SELATAN"
1410180,1410,"GALESONG UTARA"
1410181,1410,MANGARABOMBANG
1410182,1410,MAPPAKASUNGGU
1410183,1410,"POLOMBANGKENG SELATAN"
1410184,1410,"POLOMBANGKENG UTARA"
1410185,1410,SANROBONE
1410186,1410,BITTUANG
1410187,1410,BONGGAKARADENG
1410188,1410,"GANDANGBATU SILLANAN"
1410189,1410,KURRA
1410190,1410,MAKALE
1410191,1410,"MAKALE SELATAN"
1410192,1410,"MAKALE UTARA"
1410193,1410,"MALIMBONG BALEPE"
1410194,1410,MAPPAK
1410195,1410,MASANDA
1410196,1410,MENGKENDEK
1410197,1410,RANO
1410198,1410,RANTETAYO
1410199,1410,REMBON
1410200,1410,SALUPUTTI
1410201,1410,SANGALLA
1410202,1410,"SANGALLA SELATAN"
1410203,1410,"SANGALLA UTARA"
1410204,1410,SIMBUANG
1410205,1410,"AWAN RANTE KARUA"
1410206,1410,BANGKELEKILA'
1410207,1410,BARUPPU'
1410208,1410,BUNTAO'
1410209,1410,"BUNTU PEPASAN"
1410210,1410,"DENDE' PIONGAN NAPO"
1410211,1410,"KAPALA PITU"
1410212,1410,KESU'
1410213,1410,NANGGALA
1410214,1410,RANTEBUA
1410215,1410,RANTEPAO
1410216,1410,RINDINGALLO
1410217,1410,SA'DAN
1410218,1410,SANGGALANGI
1410219,1410,SESEAN
1410220,1410,"SESEAN SULOARA"
1410221,1410,SOPAI
1410222,1410,TALLUNGLIPU
1410223,1410,TIKALA
1410224,1410,TONDON
1410225,1410,BELAWA
1410226,1410,GILIRENG
1410227,1410,KEERA
1410228,1410,MAJAULENG
1410229,1410,MANIANGPAJO
1410230,1410,PAMMANA
1410231,1410,PENRANG
1410232,1410,PITUMPANUA
1410233,1410,SABANGPARU
1410234,1410,SAJOANGING
1410235,1410,TAKKALALLA
1410236,1410,TANASITOLO
1410237,1410,TEMPE
1410238,1410,BALAESANG
1410239,1410,"BALAESANG TANJUNG"
1410240,1410,BANAWA
1410241,1410,"BANAWA SELATAN"
1410242,1410,"BANAWA TENGAH"
1410243,1410,DAMPELAS
1410244,1410,LABUAN
1410245,1410,PANEMBANI
1410246,1410,"RIO PAKAVA"
1410247,1410,SINDUE
1410248,1410,"SINDUE TOBATA"
1410249,1410,"SINDUE TOMBUSABORA"
1410250,1410,SIRENJA
1410251,1410,SOJOL
1410252,1410,"SOJOL UTARA"
1410253,1410,TANANTOVEA
1410254,1410,BAHODOPI
1410255,1410,"BUMI RAYA"
1410256,1410,"BUNGKU BARAT"
1410257,1410,"BUNGKU PESISIR"
1410258,1410,"BUNGKU SELATAN"
1410259,1410,"BUNGKU TENGAH"
1410260,1410,"BUNGKU TIMUR"
1410261,1410,"MENUI KEPULAUAN"
1410262,1410,"WITA PONDA"
1410263,1410,AMPIBABO
1410264,1410,BALINGGI
1410265,1410,BOLANO
1410266,1410,"BOLANO LAMBUNU"
1410267,1410,KASIMBAR
1410268,1410,MEPANGA
1410269,1410,MOUTONG
1410270,1410,"ONGKA MALINO"
1410271,1410,PALASA
1410272,1410,"PARIGI BARAT"
1410273,1410,"PARIGI SELATAN"
1410274,1410,"PARIGI TENGAH"
1410275,1410,"PARIGI UTARA"
1410276,1410,SAUSU
1410277,1410,SIDOAN
1410278,1410,SINIU
1410279,1410,TAOPA
1410280,1410,TINOMBO
1410281,1410,"TINOMBO SELATAN"
1410282,1410,TOMINI
1410283,1410,TORIBULU
1410284,1410,TORUE
1410285,1410,KABAENA
1410286,1410,"KABAENA BARAT"
1410287,1410,"KABAENA SELATAN"
1410288,1410,"KABAENA TENGAH"
1410289,1410,"KABAENA TIMUR"
1410290,1410,"KABAENA UTARA"
1410291,1410,"KEP. MASALOKA RAYA"
1410292,1410,"LANTARI JAYA"
1410293,1410,"MATA OLEO"
1410294,1410,"MATA USU"
1410295,1410,POLEANG
1410296,1410,"POLEANG BARAT"
1410297,1410,"POLEANG SELATAN"
1410298,1410,"POLEANG TENGAH"
1410299,1410,"POLEANG TENGGARA"
1410300,1410,"POLEANG TIMUR"
1410301,1410,"POLEANG UTARA"
1410302,1410,RAROWATU
1410303,1410,"RAROWATU UTARA"
1410304,1410,"RUMBIA TENGAH"
1410305,1410,TONTONUNU
1410306,1410,KAPONTORI
1410307,1410,LASALIMU
1410308,1410,"LASALIMU SELATAN"
1410309,1410,PASARWAJO
1410310,1410,SIOTAPINA
1410311,1410,WABULA
1410312,1410,WOLOWA
1410313,1410,BATAUGA
1410314,1410,"BATU ATAS"
1410315,1410,KADATUA
1410316,1410,LAPANDEWA
1410317,1410,SAMPOLAWA
1410318,1410,SIOMPU
1410319,1410,"SIOMPU BARAT"
1410320,1410,"G U"
1410321,1410,LAKUDO
1410322,1410,MAWASANGKA
1410323,1410,"MAWASANGKA TENGAH"
1410324,1410,"MAWASANGKA TIMUR"
1410325,1410,"SANGIA WAMBULU"
1410326,1410,"TELAGA RAYA"
